customer_id,age,income,tenure_months,policy_type,monthly_premium,claim_count,customer_service_calls,late_payments,satisfaction_score,discount_received,churned,annual_revenue,value_segment,risk_segment,predicted_churn_probability,churn_risk_group
3765,51,48068.94,21,Life,153.11,0,0,0,6,0,0,1837.3200000000002,Medium Value,Medium Satisfaction,0.09668294472760419,Low Risk
3766,21,72172.98,2,Home,164.23,0,2,0,3,0,1,1970.7599999999998,High Value,Low Satisfaction,0.7283662832867166,High Risk
3767,45,65055.05,90,Auto,133.27,2,1,2,7,0,0,1599.2400000000002,Medium Value,Medium Satisfaction,0.013372143876674786,Low Risk
3768,55,104799.47,95,Renters,191.34,0,0,1,9,0,0,2296.08,High Value,High Satisfaction,0.043120464137980284,Low Risk
3769,48,62608.87,90,Auto,109.31,2,1,2,10,0,0,1311.72,Low Value,High Satisfaction,0.008780629869542655,Low Risk
3770,72,56677.92,56,Auto,178.2,0,1,1,2,0,0,2138.3999999999996,High Value,Low Satisfaction,0.23054837889642898,Low Risk
3771,44,39374.41,96,Auto,206.64,0,0,0,4,1,0,2479.68,High Value,Low Satisfaction,0.04628765670715997,Low Risk
3772,22,68080.32,10,Home,98.37,0,2,0,3,0,1,1180.44,Low Value,Low Satisfaction,0.5796815669599661,Medium Risk
3773,42,71444.94,87,Auto,150.19,0,0,2,6,0,0,1802.28,Medium Value,Medium Satisfaction,0.02615214285745981,Low Risk
3774,20,38565.06,70,Auto,153.74,0,0,0,5,0,0,1844.88,Medium Value,Medium Satisfaction,0.07077916221047716,Low Risk
3775,50,74969.6,23,Home,86.65,1,1,0,3,0,0,1039.8000000000002,Low Value,Low Satisfaction,0.10309881226873742,Low Risk
3776,21,70129.95,92,Renters,73.4,1,2,0,9,0,0,880.8000000000001,Low Value,High Satisfaction,0.01387325922573247,Low Risk
3777,42,87295.81,113,Home,93.78,0,1,0,8,1,0,1125.3600000000001,Low Value,High Satisfaction,0.0044993747130765436,Low Risk
3778,37,91672.1,30,Renters,132.66,1,1,1,3,0,1,1591.92,Medium Value,Low Satisfaction,0.25498219426213337,Low Risk
3779,51,67074.14,78,Auto,153.85,0,1,0,10,0,0,1846.1999999999998,Medium Value,High Satisfaction,0.021572334614469467,Low Risk
3780,43,42199.97,37,Auto,118.37,0,2,0,5,0,0,1420.44,Medium Value,Medium Satisfaction,0.08761554695661757,Low Risk
3781,22,46726.33,55,Home,221.88,3,1,1,5,0,0,2662.56,High Value,Medium Satisfaction,0.18040511029865333,Low Risk
3782,52,103766.81,96,Home,181.18,0,0,0,5,0,0,2174.16,High Value,Medium Satisfaction,0.05525011009802263,Low Risk
3783,45,68640.77,49,Home,155.37,2,0,0,8,0,0,1864.44,Medium Value,High Satisfaction,0.034066660419520646,Low Risk
3784,46,103415.38,34,Renters,115.63,1,1,0,3,0,0,1387.56,Low Value,Low Satisfaction,0.12581691167501113,Low Risk
3785,26,75969.31,105,Renters,138.14,0,1,2,3,0,0,1657.6799999999998,Medium Value,Low Satisfaction,0.04665768903468685,Low Risk
3786,69,81582.18,44,Life,184.57,2,3,0,8,1,0,2214.84,High Value,High Satisfaction,0.1018389549544312,Low Risk
3787,55,85651.92,115,Auto,176.4,2,1,0,9,0,0,2116.8,High Value,High Satisfaction,0.026355268114952937,Low Risk
3788,67,38090.95,22,Auto,175.91,0,1,0,5,1,0,2110.92,High Value,Medium Satisfaction,0.2373277099068735,Low Risk
3789,23,71752.92,31,Home,121.34,0,1,0,10,1,0,1456.08,Medium Value,High Satisfaction,0.0505391634421092,Low Risk
3790,36,37786.02,7,Auto,111.47,3,0,1,8,1,0,1337.6399999999999,Low Value,High Satisfaction,0.11796582952441806,Low Risk
3791,61,58731.93,105,Auto,70.77,1,0,0,5,0,0,849.24,Low Value,Medium Satisfaction,0.007845009021713365,Low Risk
3792,74,79083.73,21,Auto,158.78,0,0,0,4,1,0,1905.3600000000001,High Value,Low Satisfaction,0.16102585068416508,Low Risk
3793,28,42442.65,16,Auto,66.67,1,1,2,2,0,0,800.04,Low Value,Low Satisfaction,0.2509033812928009,Low Risk
3794,19,77305.42,20,Auto,134.3,2,3,0,4,0,1,1611.6000000000001,Medium Value,Low Satisfaction,0.15035117256115219,Low Risk
3795,64,32035.88,43,Auto,116.09,1,1,0,2,1,1,1393.08,Low Value,Low Satisfaction,0.18846187846803375,Low Risk
3796,61,90153.04,44,Home,145.01,0,3,0,7,0,0,1740.12,Medium Value,Medium Satisfaction,0.046211819101343574,Low Risk
3797,61,50382.38,47,Home,187.45,0,0,2,7,0,0,2249.3999999999996,High Value,Medium Satisfaction,0.20636077769839978,Low Risk
3798,26,42403.42,114,Renters,195.91,1,1,1,9,0,0,2350.92,High Value,High Satisfaction,0.03682820219375779,Low Risk
3799,38,33422.17,19,Home,166.61,0,2,1,4,0,1,1999.3200000000002,High Value,Low Satisfaction,0.41647887110577414,Medium Risk
3800,41,52254.22,48,Auto,100.61,0,1,1,5,1,0,1207.32,Low Value,Medium Satisfaction,0.041792861919705826,Low Risk
3801,51,23032.54,96,Auto,133.99,0,1,0,4,0,0,1607.88,Medium Value,Low Satisfaction,0.023224072081584453,Low Risk
3802,39,52935.22,79,Auto,95.68,1,1,0,4,1,0,1148.16,Low Value,Low Satisfaction,0.024543361772929245,Low Risk
3803,20,89188.71,69,Renters,105.56,1,0,1,5,1,0,1266.72,Low Value,Medium Satisfaction,0.03642713773516922,Low Risk
3804,29,60848.34,11,Renters,156.71,1,0,0,3,1,0,1880.52,High Value,Low Satisfaction,0.3832448474549425,Medium Risk
3805,45,39094.59,79,Auto,91.16,1,2,0,9,1,0,1093.92,Low Value,High Satisfaction,0.018745524067712488,Low Risk
3806,47,69977.79,29,Auto,114.55,2,3,2,7,0,0,1374.6,Low Value,Medium Satisfaction,0.06693127346393765,Low Risk
3807,43,68033.71,114,Life,86.86,1,0,0,1,0,0,1042.32,Low Value,Low Satisfaction,0.015728416093755377,Low Risk
3808,65,108045.42,45,Home,164.62,1,0,0,1,0,0,1975.44,High Value,Low Satisfaction,0.19145303415093082,Low Risk
3809,38,82395.86,68,Renters,118.78,3,0,0,1,1,0,1425.3600000000001,Medium Value,Low Satisfaction,0.0560778309666879,Low Risk
3810,45,71723.16,113,Auto,40.0,0,1,3,3,0,0,480.0,Low Value,Low Satisfaction,0.044368545733927116,Low Risk
3811,73,84911.46,36,Auto,208.51,0,1,1,9,1,0,2502.12,High Value,High Satisfaction,0.14312664955833188,Low Risk
3812,43,62043.62,48,Renters,180.6,0,0,0,8,0,0,2167.2,High Value,High Satisfaction,0.07935383390286976,Low Risk
3813,50,63340.91,87,Home,44.31,0,2,1,9,0,0,531.72,Low Value,High Satisfaction,0.00847819776525748,Low Risk
3814,38,101496.69,15,Home,168.07,0,3,1,5,0,0,2016.84,High Value,Medium Satisfaction,0.25375376581856035,Low Risk
3815,52,29017.26,110,Home,203.52,2,0,0,7,0,0,2442.2400000000002,High Value,Medium Satisfaction,0.07053627004838751,Low Risk
3816,69,86294.8,44,Home,126.61,0,4,0,10,1,0,1519.32,Medium Value,High Satisfaction,0.059282403160399275,Low Risk
3817,51,62562.59,67,Renters,141.71,2,0,0,9,1,0,1700.52,Medium Value,High Satisfaction,0.02605037868643326,Low Risk
3818,58,58587.23,96,Auto,120.66,0,1,1,5,0,0,1447.92,Medium Value,Medium Satisfaction,0.015713890038170954,Low Risk
3819,68,52836.29,74,Auto,158.39,0,3,0,8,0,0,1900.6799999999998,High Value,High Satisfaction,0.026944892960253593,Low Risk
3820,64,68380.83,40,Renters,181.49,1,1,0,8,0,0,2177.88,High Value,High Satisfaction,0.11698603159844759,Low Risk
3821,35,64042.35,102,Auto,81.4,1,1,0,3,0,0,976.8000000000001,Low Value,Low Satisfaction,0.024616154072832967,Low Risk
3822,28,55876.55,86,Home,103.22,0,2,0,5,0,0,1238.6399999999999,Low Value,Medium Satisfaction,0.03295035399881205,Low Risk
3823,74,49541.53,14,Renters,139.57,1,2,0,8,1,1,1674.84,Medium Value,High Satisfaction,0.3101460616386766,Medium Risk
3824,40,23082.73,63,Life,148.96,0,1,0,10,0,0,1787.52,Medium Value,High Satisfaction,0.027249470981584346,Low Risk
3825,65,49076.32,81,Auto,153.34,0,2,0,3,0,0,1840.08,Medium Value,Low Satisfaction,0.0443073936709731,Low Risk
3826,39,53729.51,85,Auto,126.34,1,1,1,3,1,0,1516.08,Medium Value,Low Satisfaction,0.03295938016996113,Low Risk
3827,34,68327.08,51,Renters,95.31,1,0,1,6,1,0,1143.72,Low Value,Medium Satisfaction,0.03867140957901646,Low Risk
3828,22,108187.89,112,Renters,179.34,2,2,0,7,0,0,2152.08,High Value,Medium Satisfaction,0.11364458694700173,Low Risk
3829,61,51448.96,79,Renters,80.03,0,1,1,7,0,0,960.36,Low Value,Medium Satisfaction,0.010387101799905405,Low Risk
3830,28,42477.92,58,Home,112.85,0,1,0,6,1,0,1354.1999999999998,Low Value,Medium Satisfaction,0.03955228169127124,Low Risk
3831,47,49281.09,15,Auto,135.8,1,1,0,7,1,0,1629.6000000000001,Medium Value,Medium Satisfaction,0.11545796711361646,Low Risk
3832,32,68373.58,65,Home,156.83,0,1,1,7,1,0,1881.96,High Value,Medium Satisfaction,0.027327570316381538,Low Risk
3833,44,77949.98,88,Renters,121.87,0,1,0,4,0,0,1462.44,Medium Value,Low Satisfaction,0.015909265470420254,Low Risk
3834,52,81023.59,55,Renters,168.89,0,1,0,8,0,0,2026.6799999999998,High Value,High Satisfaction,0.03108801911443204,Low Risk
3835,50,83209.58,119,Auto,191.29,0,0,0,8,0,0,2295.48,High Value,High Satisfaction,0.050369719039125134,Low Risk
3836,37,86323.07,76,Auto,106.97,2,1,1,2,0,0,1283.6399999999999,Low Value,Low Satisfaction,0.0842045612343796,Low Risk
3837,33,58864.56,10,Home,152.62,1,1,0,10,0,0,1831.44,Medium Value,High Satisfaction,0.10233345224970394,Low Risk
3838,51,110169.08,110,Life,146.08,1,1,0,5,0,0,1752.96,Medium Value,Medium Satisfaction,0.031029606684633792,Low Risk
3839,19,57195.09,106,Home,119.65,1,2,0,2,1,0,1435.8000000000002,Medium Value,Low Satisfaction,0.03502174282831972,Low Risk
3840,52,67405.49,42,Auto,49.22,1,3,0,3,0,0,590.64,Low Value,Low Satisfaction,0.0830264709848548,Low Risk
3841,57,93508.2,116,Auto,150.94,0,1,1,3,1,0,1811.28,Medium Value,Low Satisfaction,0.02155131745961028,Low Risk
3842,73,77461.35,95,Home,155.88,0,0,1,5,1,0,1870.56,Medium Value,Medium Satisfaction,0.024833420279855772,Low Risk
3843,45,20000.0,11,Auto,183.93,1,0,2,8,0,0,2207.16,High Value,High Satisfaction,0.2777699878924594,Low Risk
3844,64,65123.99,118,Renters,119.92,1,0,0,3,0,0,1439.04,Medium Value,Low Satisfaction,0.02203924573828015,Low Risk
3845,56,83963.22,16,Renters,104.98,1,0,0,7,0,0,1259.76,Low Value,Medium Satisfaction,0.04989118960793454,Low Risk
3846,23,35443.65,73,Home,93.84,1,0,1,5,1,0,1126.08,Low Value,Medium Satisfaction,0.05376492307569824,Low Risk
3847,26,81515.24,111,Auto,40.0,0,0,0,10,1,0,480.0,Low Value,High Satisfaction,0.01574997456965885,Low Risk
3848,37,73583.39,78,Renters,116.79,0,0,0,10,0,0,1401.48,Low Value,High Satisfaction,0.020592511931866345,Low Risk
3849,18,91046.25,19,Auto,259.49,1,1,0,10,1,0,3113.88,High Value,High Satisfaction,0.2420725884854608,Low Risk
3850,25,49777.51,31,Auto,192.19,3,1,1,4,0,0,2306.2799999999997,High Value,Low Satisfaction,0.3540638711725041,Medium Risk
3851,72,86909.66,73,Life,90.35,1,3,0,2,0,0,1084.1999999999998,Low Value,Low Satisfaction,0.05510139423205998,Low Risk
3852,40,68511.38,100,Renters,111.84,1,1,1,6,0,0,1342.08,Low Value,Medium Satisfaction,0.018677761218266663,Low Risk
3853,20,103853.11,53,Renters,111.55,0,1,0,4,1,0,1338.6,Low Value,Low Satisfaction,0.049340613894056994,Low Risk
3854,21,126293.1,103,Auto,197.93,0,1,0,4,0,0,2375.16,High Value,Low Satisfaction,0.11532447377190161,Low Risk
3855,42,98843.27,118,Auto,235.1,1,3,1,5,0,1,2821.2,High Value,Medium Satisfaction,0.49989127494775565,Medium Risk
3856,64,75571.41,90,Auto,139.04,1,1,0,9,0,0,1668.48,Medium Value,High Satisfaction,0.010780676309969449,Low Risk
3857,55,116062.09,8,Auto,146.87,1,0,0,1,0,1,1762.44,Medium Value,Low Satisfaction,0.5411667004068235,Medium Risk
3858,32,78276.52,24,Renters,158.42,0,2,0,5,1,1,1901.04,High Value,Medium Satisfaction,0.18167748999499517,Low Risk
3859,38,45025.19,8,Auto,134.29,0,1,0,5,0,0,1611.48,Medium Value,Medium Satisfaction,0.2526338235730503,Low Risk
3860,52,64135.99,83,Renters,147.69,0,2,0,2,0,0,1772.28,Medium Value,Low Satisfaction,0.04398479654921056,Low Risk
3861,74,81756.79,111,Auto,137.17,0,3,1,3,1,0,1646.04,Medium Value,Low Satisfaction,0.020804012176031138,Low Risk
3862,70,83170.99,48,Auto,156.51,1,2,0,4,1,0,1878.12,High Value,Low Satisfaction,0.1177776043971378,Low Risk
3863,70,40244.17,30,Life,44.92,1,0,0,1,0,0,539.04,Low Value,Low Satisfaction,0.13089054796266505,Low Risk
3864,63,40942.29,58,Auto,113.42,0,0,0,10,0,0,1361.04,Low Value,High Satisfaction,0.01759193437622224,Low Risk
3865,69,57491.18,86,Auto,81.75,1,1,1,3,0,0,981.0,Low Value,Low Satisfaction,0.025337706428574025,Low Risk
3866,31,76759.96,55,Auto,166.05,2,2,0,1,1,0,1992.6000000000001,High Value,Low Satisfaction,0.20916467357931492,Low Risk
3867,53,79576.38,73,Auto,99.65,1,1,0,1,1,0,1195.8000000000002,Low Value,Low Satisfaction,0.02542778707431851,Low Risk
3868,29,68108.71,62,Home,64.58,2,1,0,9,0,0,774.96,Low Value,High Satisfaction,0.027475805250464475,Low Risk
3869,34,46642.57,108,Auto,54.52,0,1,0,4,1,0,654.24,Low Value,Low Satisfaction,0.023807249303357224,Low Risk
3870,56,103212.74,48,Home,155.22,0,1,0,4,0,0,1862.6399999999999,Medium Value,Low Satisfaction,0.08621318997581831,Low Risk
3871,26,41414.72,4,Renters,93.21,2,1,0,4,1,1,1118.52,Low Value,Low Satisfaction,0.5359030592145902,Medium Risk
3872,52,93651.5,37,Home,128.78,0,1,0,9,0,0,1545.3600000000001,Medium Value,High Satisfaction,0.04346287340438459,Low Risk
3873,30,81254.11,8,Auto,206.23,2,0,2,8,0,0,2474.7599999999998,High Value,High Satisfaction,0.4175799974117562,Medium Risk
3874,32,93167.31,1,Home,151.88,1,4,0,4,1,0,1822.56,Medium Value,Low Satisfaction,0.36939085904213637,Medium Risk
3875,35,55222.47,92,Auto,112.04,0,3,1,6,0,0,1344.48,Low Value,Medium Satisfaction,0.018593837176810176,Low Risk
3876,68,61861.61,70,Home,82.12,0,6,0,2,1,0,985.44,Low Value,Low Satisfaction,0.09853278430617728,Low Risk
3877,50,66210.94,47,Home,154.57,1,2,0,6,1,1,1854.84,Medium Value,Medium Satisfaction,0.13539472764935293,Low Risk
3878,23,54519.25,100,Auto,129.19,1,3,0,1,1,0,1550.28,Medium Value,Low Satisfaction,0.04414899181702981,Low Risk
3879,44,69955.69,117,Renters,161.04,0,1,0,5,1,0,1932.48,High Value,Medium Satisfaction,0.018241595810797945,Low Risk
3880,40,99739.97,75,Life,40.0,1,2,0,8,0,0,480.0,Low Value,High Satisfaction,0.014766030316016336,Low Risk
3881,44,36469.66,5,Renters,186.19,1,1,0,1,1,0,2234.2799999999997,High Value,Low Satisfaction,0.45324709805053254,Medium Risk
3882,51,50541.34,50,Auto,57.92,2,1,1,2,0,0,695.04,Low Value,Low Satisfaction,0.12386467906765602,Low Risk
3883,73,48153.6,24,Home,113.21,2,1,0,3,0,0,1358.52,Low Value,Low Satisfaction,0.13853394297865268,Low Risk
3884,63,62922.8,47,Life,197.55,1,0,0,7,0,1,2370.6000000000004,High Value,Medium Satisfaction,0.34736922934471026,Medium Risk
3885,55,62018.42,18,Auto,40.0,0,2,0,8,1,0,480.0,Low Value,High Satisfaction,0.02735021541363013,Low Risk
3886,31,81990.92,84,Renters,131.09,1,3,0,4,0,0,1573.08,Medium Value,Low Satisfaction,0.03732300680470775,Low Risk
3887,53,65741.91,28,Auto,122.64,0,1,0,8,1,0,1471.68,Medium Value,High Satisfaction,0.036584787353384926,Low Risk
3888,70,71663.43,77,Auto,133.71,2,0,0,1,0,0,1604.52,Medium Value,Low Satisfaction,0.04696765912835562,Low Risk
3889,25,73765.86,5,Renters,151.03,1,3,0,3,0,1,1812.3600000000001,Medium Value,Low Satisfaction,0.6319752479963084,High Risk
3890,52,70398.89,30,Renters,135.68,1,0,1,4,1,0,1628.16,Medium Value,Low Satisfaction,0.11247196224498732,Low Risk
3891,36,80472.89,1,Renters,74.7,1,1,0,5,0,0,896.4000000000001,Low Value,Medium Satisfaction,0.20841193329291208,Low Risk
3892,47,62308.89,86,Life,139.38,2,3,3,9,1,0,1672.56,Medium Value,High Satisfaction,0.014816243435593086,Low Risk
3893,31,101220.1,82,Auto,134.18,1,2,0,2,0,0,1610.16,Medium Value,Low Satisfaction,0.050769993326580866,Low Risk
3894,37,120915.64,46,Auto,132.29,2,1,0,7,1,0,1587.48,Medium Value,Medium Satisfaction,0.04031041788631654,Low Risk
3895,66,80537.08,69,Life,228.87,1,1,1,3,1,0,2746.44,High Value,Low Satisfaction,0.2362329828119915,Low Risk
3896,42,70015.81,31,Auto,195.18,0,0,0,10,0,0,2342.16,High Value,High Satisfaction,0.11789433542731524,Low Risk
3897,57,78740.81,70,Home,217.22,1,3,1,2,0,0,2606.64,High Value,Low Satisfaction,0.23639199577536144,Low Risk
3898,41,40777.27,91,Home,150.48,0,1,0,9,0,0,1805.7599999999998,Medium Value,High Satisfaction,0.0156863566476912,Low Risk
3899,31,68962.32,56,Auto,215.34,0,3,0,3,0,1,2584.08,High Value,Low Satisfaction,0.49911786397679286,Medium Risk
3900,43,48910.86,89,Auto,96.48,1,1,0,8,1,0,1157.76,Low Value,High Satisfaction,0.014816115121889115,Low Risk
3901,55,76219.49,93,Home,118.83,3,4,2,1,0,1,1425.96,Medium Value,Low Satisfaction,0.4736263749753261,Medium Risk
3902,40,49020.1,28,Renters,108.89,0,0,0,5,1,0,1306.68,Low Value,Medium Satisfaction,0.08461789797570424,Low Risk
3903,39,57414.9,16,Renters,112.68,2,4,0,5,0,0,1352.16,Low Value,Medium Satisfaction,0.3491844428567966,Medium Risk
3904,65,23816.64,54,Home,136.86,0,0,0,6,0,0,1642.3200000000002,Medium Value,Medium Satisfaction,0.041982871943829,Low Risk
3905,74,39188.59,53,Home,144.18,0,0,0,7,0,0,1730.16,Medium Value,Medium Satisfaction,0.03855940388326927,Low Risk
3906,36,72807.22,12,Auto,154.39,1,0,0,3,0,0,1852.6799999999998,Medium Value,Low Satisfaction,0.33904385531511466,Medium Risk
3907,63,45885.39,20,Auto,213.51,0,2,0,5,0,1,2562.12,High Value,Medium Satisfaction,0.6393050186855127,High Risk
3908,68,88403.03,82,Auto,66.39,0,2,0,8,0,0,796.6800000000001,Low Value,High Satisfaction,0.009435759531281441,Low Risk
3909,20,44014.44,34,Auto,80.76,1,1,2,6,1,1,969.1200000000001,Low Value,Medium Satisfaction,0.12916626085711785,Low Risk
3910,59,74971.6,119,Auto,40.0,2,2,0,2,1,0,480.0,Low Value,Low Satisfaction,0.018287800085930353,Low Risk
3911,36,48238.74,53,Auto,97.11,2,3,2,7,0,0,1165.32,Low Value,Medium Satisfaction,0.04961794031843188,Low Risk
3912,26,73480.34,64,Auto,115.01,0,0,0,3,0,0,1380.1200000000001,Low Value,Low Satisfaction,0.04286949964001128,Low Risk
3913,45,31234.68,23,Auto,103.57,0,0,0,10,1,0,1242.84,Low Value,High Satisfaction,0.04042414503356091,Low Risk
3914,37,55029.97,109,Home,83.75,1,0,0,9,1,0,1005.0,Low Value,High Satisfaction,0.007194879498522651,Low Risk
3915,62,46383.31,27,Home,139.01,1,1,0,4,0,0,1668.12,Medium Value,Low Satisfaction,0.13147436074375554,Low Risk
3916,24,84431.12,113,Auto,117.6,2,2,0,4,1,0,1411.1999999999998,Medium Value,Low Satisfaction,0.02506262639878937,Low Risk
3917,31,75169.77,17,Life,95.19,0,0,1,4,0,0,1142.28,Low Value,Low Satisfaction,0.11196723351365595,Low Risk
3918,26,37883.33,48,Auto,141.8,1,1,1,10,0,1,1701.6000000000001,Medium Value,High Satisfaction,0.2229366156065592,Low Risk
3919,72,60530.02,21,Renters,109.21,0,0,0,10,0,0,1310.52,Low Value,High Satisfaction,0.023645442718259795,Low Risk
3920,74,48009.01,50,Auto,187.04,0,1,0,8,1,0,2244.48,High Value,High Satisfaction,0.08409054650265788,Low Risk
3921,36,85905.66,40,Renters,127.64,1,0,1,1,0,0,1531.68,Medium Value,Low Satisfaction,0.16417063570095553,Low Risk
3922,64,92973.53,95,Auto,119.25,1,1,0,3,0,0,1431.0,Medium Value,Low Satisfaction,0.021515103855799772,Low Risk
3923,69,33283.81,3,Renters,146.77,2,3,0,8,1,0,1761.2400000000002,Medium Value,High Satisfaction,0.26585293279072586,Low Risk
3924,31,83187.47,17,Auto,44.74,2,2,0,7,1,0,536.88,Low Value,Medium Satisfaction,0.055781080395274074,Low Risk
3925,73,46887.49,61,Renters,189.61,0,4,0,6,0,0,2275.32,High Value,Medium Satisfaction,0.11919471375446672,Low Risk
3926,55,59435.83,50,Auto,170.32,0,1,0,7,1,0,2043.84,High Value,Medium Satisfaction,0.04523144101547866,Low Risk
3927,70,65709.59,90,Auto,99.31,0,0,0,1,1,0,1191.72,Low Value,Low Satisfaction,0.015823232893597324,Low Risk
3928,53,104965.34,87,Renters,84.12,1,3,0,8,0,0,1009.44,Low Value,High Satisfaction,0.016125339301170688,Low Risk
3929,57,42915.31,6,Auto,89.55,1,1,1,4,0,0,1074.6,Low Value,Low Satisfaction,0.21291212509058732,Low Risk
3930,34,83364.49,28,Life,71.55,1,0,0,1,0,0,858.5999999999999,Low Value,Low Satisfaction,0.0986088742163464,Low Risk
3931,47,39226.9,72,Auto,58.65,0,3,0,4,1,0,703.8,Low Value,Low Satisfaction,0.04078678276454349,Low Risk
3932,26,37706.94,55,Home,70.09,2,2,1,2,1,0,841.08,Low Value,Low Satisfaction,0.14724975119938793,Low Risk
3933,50,65626.2,58,Renters,40.0,1,1,0,5,0,0,480.0,Low Value,Medium Satisfaction,0.034616863380813656,Low Risk
3934,73,65478.05,45,Auto,118.64,0,1,0,1,0,0,1423.68,Medium Value,Low Satisfaction,0.1210349879203784,Low Risk
3935,69,20000.0,72,Auto,128.85,2,2,1,1,1,0,1546.1999999999998,Medium Value,Low Satisfaction,0.09624178919881865,Low Risk
3936,42,90511.12,19,Renters,192.65,0,3,0,5,0,1,2311.8,High Value,Medium Satisfaction,0.5291806053350024,Medium Risk
3937,31,20000.0,102,Renters,179.42,1,0,1,2,0,0,2153.04,High Value,Low Satisfaction,0.07115205966385739,Low Risk
3938,28,61789.38,29,Life,101.97,1,1,0,9,0,0,1223.6399999999999,Low Value,High Satisfaction,0.03989900849254961,Low Risk
3939,70,94207.54,23,Auto,123.86,3,1,0,10,1,0,1486.32,Medium Value,High Satisfaction,0.04584719089640663,Low Risk
3940,52,113602.05,111,Home,184.64,1,1,0,7,0,1,2215.68,High Value,Medium Satisfaction,0.34925584111765107,Medium Risk
3941,58,57012.9,32,Auto,114.82,1,0,0,4,0,0,1377.84,Low Value,Low Satisfaction,0.08842719162882515,Low Risk
3942,31,33475.12,10,Auto,142.68,0,3,0,7,0,1,1712.16,Medium Value,Medium Satisfaction,0.4118026235713341,Medium Risk
3943,47,93392.06,91,Renters,107.73,0,4,0,8,1,0,1292.76,Low Value,High Satisfaction,0.014144720087951415,Low Risk
3944,58,84033.44,49,Auto,136.77,0,0,0,8,0,0,1641.2400000000002,Medium Value,High Satisfaction,0.02483015234218225,Low Risk
3945,21,54242.17,65,Auto,138.77,2,3,2,8,0,0,1665.2400000000002,Medium Value,High Satisfaction,0.06159983851330301,Low Risk
3946,21,51453.78,103,Auto,119.3,1,3,0,5,0,0,1431.6,Medium Value,Medium Satisfaction,0.025074016723931964,Low Risk
3947,45,49217.37,29,Renters,182.97,0,0,1,7,1,0,2195.64,High Value,Medium Satisfaction,0.23270877031159842,Low Risk
